Country/Region,Date,Cases,new_date
Eswatini,1/26/20,0,2020-01-26
Paraguay,1/26/20,0,2020-01-26
New Zealand,1/26/20,0,2020-01-26
Haiti,1/26/20,0,2020-01-26
Zimbabwe,1/26/20,0,2020-01-26
Belize,1/26/20,0,2020-01-26
Guinea,1/26/20,0,2020-01-26
Slovenia,1/26/20,0,2020-01-26
Afghanistan,1/26/20,0,2020-01-26
Turkey,1/26/20,0,2020-01-26
Saint Vincent and the Grenadines,1/26/20,0,2020-01-26
San Marino,1/26/20,0,2020-01-26
Libya,1/26/20,0,2020-01-26
Maldives,1/26/20,0,2020-01-26
Peru,1/26/20,0,2020-01-26
Malawi,1/26/20,0,2020-01-26
Madagascar,1/26/20,0,2020-01-26
Taiwan*,1/26/20,4,2020-01-26
Ghana,1/26/20,0,2020-01-26
Jordan,1/26/20,0,2020-01-26
Liechtenstein,1/26/20,0,2020-01-26
Venezuela,1/26/20,0,2020-01-26
Trinidad and Tobago,1/26/20,0,2020-01-26
Colombia,1/26/20,0,2020-01-26
Brazil,1/26/20,0,2020-01-26
Armenia,1/26/20,0,2020-01-26
Austria,1/26/20,0,2020-01-26
Senegal,1/26/20,0,2020-01-26
Ireland,1/26/20,0,2020-01-26
Chad,1/26/20,0,2020-01-26
Montenegro,1/26/20,0,2020-01-26
Spain,1/26/20,0,2020-01-26
Algeria,1/26/20,0,2020-01-26
Kazakhstan,1/26/20,0,2020-01-26
Vietnam,1/26/20,2,2020-01-26
Bolivia,1/26/20,0,2020-01-26
Uganda,1/26/20,0,2020-01-26
Sweden,1/26/20,0,2020-01-26
Iraq,1/26/20,0,2020-01-26
Finland,1/26/20,0,2020-01-26
Mauritius,1/26/20,0,2020-01-26
Thailand,1/26/20,8,2020-01-26
Diamond Princess,1/26/20,0,2020-01-26
North Macedonia,1/26/20,0,2020-01-26
Seychelles,1/26/20,0,2020-01-26
Czechia,1/26/20,0,2020-01-26
Mexico,1/26/20,0,2020-01-26
Saint Lucia,1/26/20,0,2020-01-26
Zambia,1/26/20,0,2020-01-26
Jamaica,1/26/20,0,2020-01-26
Papua New Guinea,1/26/20,0,2020-01-26
Serbia,1/26/20,0,2020-01-26
France,1/26/20,3,2020-01-26
Australia,1/26/20,4,2020-01-26
Moldova,1/26/20,0,2020-01-26
Costa Rica,1/26/20,0,2020-01-26
Luxembourg,1/26/20,0,2020-01-26
Japan,1/26/20,4,2020-01-26
Gabon,1/26/20,0,2020-01-26
Botswana,1/26/20,0,2020-01-26
Italy,1/26/20,0,2020-01-26
Qatar,1/26/20,0,2020-01-26
Timor-Leste,1/26/20,0,2020-01-26
Central African Republic,1/26/20,0,2020-01-26
Bosnia and Herzegovina,1/26/20,0,2020-01-26
Portugal,1/26/20,0,2020-01-26
Panama,1/26/20,0,2020-01-26
Syria,1/26/20,0,2020-01-26
Pakistan,1/26/20,0,2020-01-26
Dominica,1/26/20,0,2020-01-26
Mongolia,1/26/20,0,2020-01-26
Israel,1/26/20,0,2020-01-26
Ukraine,1/26/20,0,2020-01-26
Sri Lanka,1/26/20,0,2020-01-26
Morocco,1/26/20,0,2020-01-26
Kenya,1/26/20,0,2020-01-26
Brunei,1/26/20,0,2020-01-26
Singapore,1/26/20,4,2020-01-26
Chile,1/26/20,0,2020-01-26
Kosovo,1/26/20,0,2020-01-26
Barbados,1/26/20,0,2020-01-26
United Arab Emirates,1/26/20,0,2020-01-26
Iceland,1/26/20,0,2020-01-26
Djibouti,1/26/20,0,2020-01-26
US,1/26/20,5,2020-01-26
Ethiopia,1/26/20,0,2020-01-26
Sao Tome and Principe,1/26/20,0,2020-01-26
Germany,1/26/20,0,2020-01-26
Antigua and Barbuda,1/26/20,0,2020-01-26
Malta,1/26/20,0,2020-01-26
Philippines,1/26/20,0,2020-01-26
Kuwait,1/26/20,0,2020-01-26
Congo (Brazzaville),1/26/20,0,2020-01-26
Congo (Kinshasa),1/26/20,0,2020-01-26
Nepal,1/26/20,1,2020-01-26
Burkina Faso,1/26/20,0,2020-01-26
Equatorial Guinea,1/26/20,0,2020-01-26
Benin,1/26/20,0,2020-01-26
Hungary,1/26/20,0,2020-01-26
South Sudan,1/26/20,0,2020-01-26
Switzerland,1/26/20,0,2020-01-26
West Bank and Gaza,1/26/20,0,2020-01-26
Gambia,1/26/20,0,2020-01-26
Azerbaijan,1/26/20,0,2020-01-26
Namibia,1/26/20,0,2020-01-26
Denmark,1/26/20,0,2020-01-26
Iran,1/26/20,0,2020-01-26
Dominican Republic,1/26/20,0,2020-01-26
Sierra Leone,1/26/20,0,2020-01-26
Saudi Arabia,1/26/20,0,2020-01-26
Argentina,1/26/20,0,2020-01-26
Georgia,1/26/20,0,2020-01-26
Poland,1/26/20,0,2020-01-26
Fiji,1/26/20,0,2020-01-26
Bangladesh,1/26/20,0,2020-01-26
"Korea, South",1/26/20,3,2020-01-26
Indonesia,1/26/20,0,2020-01-26
Mauritania,1/26/20,0,2020-01-26
Mozambique,1/26/20,0,2020-01-26
Lithuania,1/26/20,0,2020-01-26
Albania,1/26/20,0,2020-01-26
Monaco,1/26/20,0,2020-01-26
Romania,1/26/20,0,2020-01-26
Bhutan,1/26/20,0,2020-01-26
India,1/26/20,0,2020-01-26
Cote d'Ivoire,1/26/20,0,2020-01-26
Bulgaria,1/26/20,0,2020-01-26
Canada,1/26/20,1,2020-01-26
Libya,1/27/20,0,2020-01-27
Equatorial Guinea,1/27/20,0,2020-01-27
Saint Lucia,1/27/20,0,2020-01-27
Liechtenstein,1/27/20,0,2020-01-27
Uruguay,1/27/20,0,2020-01-27
Barbados,1/27/20,0,2020-01-27
Belarus,1/27/20,0,2020-01-27
Colombia,1/27/20,0,2020-01-27
Lithuania,1/27/20,0,2020-01-27
Eritrea,1/27/20,0,2020-01-27
Belgium,1/27/20,0,2020-01-27
Liberia,1/27/20,0,2020-01-27
Germany,1/27/20,1,2020-01-27
US,1/27/20,5,2020-01-27
Iceland,1/27/20,0,2020-01-27
South Sudan,1/27/20,0,2020-01-27
Singapore,1/27/20,5,2020-01-27
India,1/27/20,0,2020-01-27
Bulgaria,1/27/20,0,2020-01-27
Canada,1/27/20,1,2020-01-27
Indonesia,1/27/20,0,2020-01-27
Burkina Faso,1/27/20,0,2020-01-27
Georgia,1/27/20,0,2020-01-27
Albania,1/27/20,0,2020-01-27
Iran,1/27/20,0,2020-01-27
Brunei,1/27/20,0,2020-01-27
Gambia,1/27/20,0,2020-01-27
Iraq,1/27/20,0,2020-01-27
Uganda,1/27/20,0,2020-01-27
Trinidad and Tobago,1/27/20,0,2020-01-27
Ireland,1/27/20,0,2020-01-27
Brazil,1/27/20,0,2020-01-27
Sierra Leone,1/27/20,0,2020-01-27
Spain,1/27/20,0,2020-01-27
Hungary,1/27/20,0,2020-01-27
Honduras,1/27/20,0,2020-01-27
Guatemala,1/27/20,0,2020-01-27
Cambodia,1/27/20,1,2020-01-27
Somalia,1/27/20,0,2020-01-27
Guinea,1/27/20,0,2020-01-27
Cabo Verde,1/27/20,0,2020-01-27
Grenada,1/27/20,0,2020-01-27
South Africa,1/27/20,0,2020-01-27
Guinea-Bissau,1/27/20,0,2020-01-27
Tunisia,1/27/20,0,2020-01-27
Ghana,1/27/20,0,2020-01-27
Guyana,1/27/20,0,2020-01-27
Turkey,1/27/20,0,2020-01-27
Slovenia,1/27/20,0,2020-01-27
Haiti,1/27/20,0,2020-01-27
Greece,1/27/20,0,2020-01-27
Cameroon,1/27/20,0,2020-01-27
Holy See,1/27/20,0,2020-01-27
Burma,1/27/20,0,2020-01-27
Oman,1/27/20,0,2020-01-27
Slovakia,1/27/20,0,2020-01-27
Burundi,1/27/20,0,2020-01-27
Seychelles,1/27/20,0,2020-01-27
Israel,1/27/20,0,2020-01-27
Central African Republic,1/27/20,0,2020-01-27
Kosovo,1/27/20,0,2020-01-27
Chile,1/27/20,0,2020-01-27
Ethiopia,1/27/20,0,2020-01-27
Sao Tome and Principe,1/27/20,0,2020-01-27
Kuwait,1/27/20,0,2020-01-27
Benin,1/27/20,0,2020-01-27
Sudan,1/27/20,0,2020-01-27
Kyrgyzstan,1/27/20,0,2020-01-27
Togo,1/27/20,0,2020-01-27
United Arab Emirates,1/27/20,0,2020-01-27
Laos,1/27/20,0,2020-01-27
Belize,1/27/20,0,2020-01-27
San Marino,1/27/20,0,2020-01-27
Latvia,1/27/20,0,2020-01-27
United Kingdom,1/27/20,0,2020-01-27
China,1/27/20,2877,2020-01-27
Lebanon,1/27/20,0,2020-01-27
Estonia,1/27/20,0,2020-01-27
Saint Vincent and the Grenadines,1/27/20,0,2020-01-27
Norway,1/27/20,0,2020-01-27
Eswatini,1/27/20,0,2020-01-27
Bhutan,1/27/20,0,2020-01-27
"Korea, South",1/27/20,4,2020-01-27
Fiji,1/27/20,0,2020-01-27
Italy,1/27/20,0,2020-01-27
Botswana,1/27/20,0,2020-01-27
Gabon,1/27/20,0,2020-01-27
Serbia,1/27/20,0,2020-01-27
Papua New Guinea,1/27/20,0,2020-01-27
Jamaica,1/27/20,0,2020-01-27
Pakistan,1/27/20,0,2020-01-27
France,1/27/20,3,2020-01-27
Japan,1/27/20,4,2020-01-27
Bosnia and Herzegovina,1/27/20,0,2020-01-27
Ukraine,1/27/20,0,2020-01-27
Senegal,1/27/20,0,2020-01-27
Jordan,1/27/20,0,2020-01-27
Sri Lanka,1/27/20,1,2020-01-27
Chad,1/27/20,0,2020-01-27
Zambia,1/27/20,0,2020-01-27
Kazakhstan,1/27/20,0,2020-01-27
Bolivia,1/27/20,0,2020-01-27
Finland,1/27/20,0,2020-01-27
Kenya,1/27/20,0,2020-01-27
Saudi Arabia,1/27/20,0,2020-01-27
Suriname,1/27/20,0,2020-01-27
Luxembourg,1/27/20,0,2020-01-27
Zimbabwe,1/27/20,0,2020-01-27
Bahrain,1/27/20,0,2020-01-27
Timor-Leste,1/27/20,0,2020-01-27
Denmark,1/27/20,0,2020-01-27
New Zealand,1/27/20,0,2020-01-27
Armenia,1/27/20,0,2020-01-27
Diamond Princess,1/27/20,0,2020-01-27
Moldova,1/27/20,0,2020-01-27
Bangladesh,1/27/20,0,2020-01-27
West Bank and Gaza,1/27/20,0,2020-01-27
Sweden,1/27/20,0,2020-01-27
Andorra,1/27/20,0,2020-01-27
Czechia,1/27/20,0,2020-01-27
Ecuador,1/27/20,0,2020-01-27
Philippines,1/27/20,0,2020-01-27
Cuba,1/27/20,0,2020-01-27
Niger,1/27/20,0,2020-01-27
Romania,1/27/20,0,2020-01-27
Cote d'Ivoire,1/27/20,0,2020-01-27
Thailand,1/27/20,8,2020-01-27
Malawi,1/27/20,0,2020-01-27
Madagascar,1/27/20,0,2020-01-27
Namibia,1/27/20,0,2020-01-27
Uzbekistan,1/27/20,0,2020-01-27
Peru,1/27/20,0,2020-01-27
Croatia,1/27/20,0,2020-01-27
Antigua and Barbuda,1/27/20,0,2020-01-27
Panama,1/27/20,0,2020-01-27
Australia,1/27/20,5,2020-01-27
Mauritius,1/27/20,0,2020-01-27
Egypt,1/27/20,0,2020-01-27
Taiwan*,1/27/20,5,2020-01-27
Nepal,1/27/20,1,2020-01-27
Congo (Brazzaville),1/27/20,0,2020-01-27
Vietnam,1/27/20,2,2020-01-27
Djibouti,1/27/20,0,2020-01-27
Nicaragua,1/27/20,0,2020-01-27
Montenegro,1/27/20,0,2020-01-27
Costa Rica,1/27/20,0,2020-01-27
Cyprus,1/27/20,0,2020-01-27
Azerbaijan,1/27/20,0,2020-01-27
Maldives,1/27/20,0,2020-01-27
Rwanda,1/27/20,0,2020-01-27
Malta,1/27/20,0,2020-01-27
Qatar,1/27/20,0,2020-01-27
Monaco,1/27/20,0,2020-01-27
Argentina,1/27/20,0,2020-01-27
Dominican Republic,1/27/20,0,2020-01-27
Saint Kitts and Nevis,1/27/20,0,2020-01-27
Western Sahara,1/27/20,0,2020-01-27
Paraguay,1/27/20,0,2020-01-27
Tanzania,1/27/20,0,2020-01-27
Mongolia,1/27/20,0,2020-01-27
Mali,1/27/20,0,2020-01-27
Nigeria,1/27/20,0,2020-01-27
Venezuela,1/27/20,0,2020-01-27
North Macedonia,1/27/20,0,2020-01-27
Russia,1/27/20,0,2020-01-27
Syria,1/27/20,0,2020-01-27
Austria,1/27/20,0,2020-01-27
El Salvador,1/27/20,0,2020-01-27
Netherlands,1/27/20,0,2020-01-27
MS Zaandam,1/27/20,0,2020-01-27
Poland,1/27/20,0,2020-01-27
Angola,1/27/20,0,2020-01-27
Malaysia,1/27/20,4,2020-01-27
Congo (Kinshasa),1/27/20,0,2020-01-27
Mauritania,1/27/20,0,2020-01-27
Bahamas,1/27/20,0,2020-01-27
Algeria,1/27/20,0,2020-01-27
Mexico,1/27/20,0,2020-01-27
Switzerland,1/27/20,0,2020-01-27
Dominica,1/27/20,0,2020-01-27
Mozambique,1/27/20,0,2020-01-27
Portugal,1/27/20,0,2020-01-27
Morocco,1/27/20,0,2020-01-27
Afghanistan,1/27/20,0,2020-01-27
Taiwan*,1/28/20,8,2020-01-28
Nepal,1/28/20,1,2020-01-28
Burma,1/28/20,0,2020-01-28
Slovakia,1/28/20,0,2020-01-28
Ghana,1/28/20,0,2020-01-28
Burkina Faso,1/28/20,0,2020-01-28
Spain,1/28/20,0,2020-01-28
China,1/28/20,5509,2020-01-28
Montenegro,1/28/20,0,2020-01-28
Malaysia,1/28/20,4,2020-01-28
Hungary,1/28/20,0,2020-01-28
Norway,1/28/20,0,2020-01-28
Bhutan,1/28/20,0,2020-01-28
Honduras,1/28/20,0,2020-01-28
Belgium,1/28/20,0,2020-01-28
Czechia,1/28/20,0,2020-01-28
Estonia,1/28/20,0,2020-01-28
Syria,1/28/20,0,2020-01-28
Mongolia,1/28/20,0,2020-01-28
Ireland,1/28/20,0,2020-01-28
Armenia,1/28/20,0,2020-01-28
Israel,1/28/20,0,2020-01-28
Lebanon,1/28/20,0,2020-01-28
Netherlands,1/28/20,0,2020-01-28
Uzbekistan,1/28/20,0,2020-01-28
Saint Vincent and the Grenadines,1/28/20,0,2020-01-28
Brazil,1/28/20,0,2020-01-28
Azerbaijan,1/28/20,0,2020-01-28
North Macedonia,1/28/20,0,2020-01-28
Egypt,1/28/20,0,2020-01-28
Romania,1/28/20,0,2020-01-28
Bahrain,1/28/20,0,2020-01-28
Germany,1/28/20,4,2020-01-28
Eswatini,1/28/20,0,2020-01-28
Thailand,1/28/20,14,2020-01-28
Cote d'Ivoire,1/28/20,0,2020-01-28
Laos,1/28/20,0,2020-01-28
Canada,1/28/20,2,2020-01-28
Congo (Kinshasa),1/28/20,0,2020-01-28
Bahamas,1/28/20,0,2020-01-28
Kuwait,1/28/20,0,2020-01-28
Mozambique,1/28/20,0,2020-01-28
Indonesia,1/28/20,0,2020-01-28
Morocco,1/28/20,0,2020-01-28
Togo,1/28/20,0,2020-01-28
Bulgaria,1/28/20,0,2020-01-28
Gambia,1/28/20,0,2020-01-28
Benin,1/28/20,0,2020-01-28
Panama,1/28/20,0,2020-01-28
Algeria,1/28/20,0,2020-01-28
Argentina,1/28/20,0,2020-01-28
Switzerland,1/28/20,0,2020-01-28
Brunei,1/28/20,0,2020-01-28
Sierra Leone,1/28/20,0,2020-01-28
Kyrgyzstan,1/28/20,0,2020-01-28
Russia,1/28/20,0,2020-01-28
Poland,1/28/20,0,2020-01-28
Sudan,1/28/20,0,2020-01-28
Mali,1/28/20,0,2020-01-28
Georgia,1/28/20,0,2020-01-28
Philippines,1/28/20,0,2020-01-28
Ecuador,1/28/20,0,2020-01-28
Sao Tome and Principe,1/28/20,0,2020-01-28
Antigua and Barbuda,1/28/20,0,2020-01-28
United Arab Emirates,1/28/20,0,2020-01-28
Seychelles,1/28/20,0,2020-01-28
United Kingdom,1/28/20,0,2020-01-28
US,1/28/20,5,2020-01-28
Kosovo,1/28/20,0,2020-01-28
Iceland,1/28/20,0,2020-01-28
Vietnam,1/28/20,2,2020-01-28
Latvia,1/28/20,0,2020-01-28
South Sudan,1/28/20,0,2020-01-28
Trinidad and Tobago,1/28/20,0,2020-01-28
"Korea, South",1/28/20,4,2020-01-28
Malta,1/28/20,0,2020-01-28
Singapore,1/28/20,7,2020-01-28
Western Sahara,1/28/20,0,2020-01-28
Maldives,1/28/20,0,2020-01-28
Namibia,1/28/20,0,2020-01-28
San Marino,1/28/20,0,2020-01-28
Uganda,1/28/20,0,2020-01-28
Afghanistan,1/28/20,0,2020-01-28
Denmark,1/28/20,0,2020-01-28
Diamond Princess,1/28/20,0,2020-01-28
Iraq,1/28/20,0,2020-01-28
India,1/28/20,0,2020-01-28
Belize,1/28/20,0,2020-01-28
Venezuela,1/28/20,0,2020-01-28
Ethiopia,1/28/20,0,2020-01-28
Chile,1/28/20,0,2020-01-28
Albania,1/28/20,0,2020-01-28
Portugal,1/28/20,0,2020-01-28
Djibouti,1/28/20,0,2020-01-28
Nicaragua,1/28/20,0,2020-01-28
Guyana,1/28/20,0,2020-01-28
Liechtenstein,1/28/20,0,2020-01-28
Dominica,1/28/20,0,2020-01-28
Guinea,1/28/20,0,2020-01-28
Finland,1/28/20,0,2020-01-28
Mauritius,1/28/20,0,2020-01-28
Australia,1/28/20,5,2020-01-28
Saint Lucia,1/28/20,0,2020-01-28
Serbia,1/28/20,0,2020-01-28
MS Zaandam,1/28/20,0,2020-01-28
Chad,1/28/20,0,2020-01-28
Burundi,1/28/20,0,2020-01-28
Croatia,1/28/20,0,2020-01-28
Peru,1/28/20,0,2020-01-28
Monaco,1/28/20,0,2020-01-28
Turkey,1/28/20,0,2020-01-28
Cuba,1/28/20,0,2020-01-28
Kenya,1/28/20,0,2020-01-28
Somalia,1/28/20,0,2020-01-28
Tunisia,1/28/20,0,2020-01-28
Iran,1/28/20,0,2020-01-28
Bosnia and Herzegovina,1/28/20,0,2020-01-28
Cabo Verde,1/28/20,0,2020-01-28
Pakistan,1/28/20,0,2020-01-28
Zimbabwe,1/28/20,0,2020-01-28
Niger,1/28/20,0,2020-01-28
Kazakhstan,1/28/20,0,2020-01-28
Equatorial Guinea,1/28/20,0,2020-01-28
Japan,1/28/20,7,2020-01-28
Lithuania,1/28/20,0,2020-01-28
Bangladesh,1/28/20,0,2020-01-28
Andorra,1/28/20,0,2020-01-28
Moldova,1/28/20,0,2020-01-28
Congo (Brazzaville),1/28/20,0,2020-01-28
Guinea-Bissau,1/28/20,0,2020-01-28
Timor-Leste,1/28/20,0,2020-01-28
France,1/28/20,4,2020-01-28
Sweden,1/28/20,0,2020-01-28
Qatar,1/28/20,0,2020-01-28
South Africa,1/28/20,0,2020-01-28
Barbados,1/28/20,0,2020-01-28
Bolivia,1/28/20,0,2020-01-28
Madagascar,1/28/20,0,2020-01-28
Papua New Guinea,1/28/20,0,2020-01-28
Jamaica,1/28/20,0,2020-01-28
Grenada,1/28/20,0,2020-01-28
Gabon,1/28/20,0,2020-01-28
Paraguay,1/28/20,0,2020-01-28
Belarus,1/28/20,0,2020-01-28
Saudi Arabia,1/28/20,0,2020-01-28
Greece,1/28/20,0,2020-01-28
Cambodia,1/28/20,1,2020-01-28
West Bank and Gaza,1/28/20,0,2020-01-28
Tanzania,1/28/20,0,2020-01-28
Nigeria,1/28/20,0,2020-01-28
Suriname,1/28/20,0,2020-01-28
Angola,1/28/20,0,2020-01-28
Fiji,1/28/20,0,2020-01-28
Cameroon,1/28/20,0,2020-01-28
Dominican Republic,1/28/20,0,2020-01-28
Senegal,1/28/20,0,2020-01-28
Oman,1/28/20,0,2020-01-28
Mexico,1/28/20,0,2020-01-28
Guatemala,1/28/20,0,2020-01-28
Zambia,1/28/20,0,2020-01-28
Holy See,1/28/20,0,2020-01-28
Central African Republic,1/28/20,0,2020-01-28
Jordan,1/28/20,0,2020-01-28
Liberia,1/28/20,0,2020-01-28
Mauritania,1/28/20,0,2020-01-28
Italy,1/28/20,0,2020-01-28
Malawi,1/28/20,0,2020-01-28
Eritrea,1/28/20,0,2020-01-28
Botswana,1/28/20,0,2020-01-28
Uruguay,1/28/20,0,2020-01-28
Slovenia,1/28/20,0,2020-01-28
Ukraine,1/28/20,0,2020-01-28
Cyprus,1/28/20,0,2020-01-28
Costa Rica,1/28/20,0,2020-01-28
Saint Kitts and Nevis,1/28/20,0,2020-01-28
Rwanda,1/28/20,0,2020-01-28
New Zealand,1/28/20,0,2020-01-28
Austria,1/28/20,0,2020-01-28
Libya,1/28/20,0,2020-01-28
Haiti,1/28/20,0,2020-01-28
Colombia,1/28/20,0,2020-01-28
El Salvador,1/28/20,0,2020-01-28
Luxembourg,1/28/20,0,2020-01-28
Sri Lanka,1/28/20,1,2020-01-28
Albania,1/29/20,0,2020-01-29
Iran,1/29/20,0,2020-01-29
Panama,1/29/20,0,2020-01-29
Gambia,1/29/20,0,2020-01-29
Jordan,1/29/20,0,2020-01-29
Dominica,1/29/20,0,2020-01-29
Pakistan,1/29/20,0,2020-01-29
Ukraine,1/29/20,0,2020-01-29
Mexico,1/29/20,0,2020-01-29
Brunei,1/29/20,0,2020-01-29
Benin,1/29/20,0,2020-01-29
Morocco,1/29/20,0,2020-01-29
Bosnia and Herzegovina,1/29/20,0,2020-01-29
Congo (Kinshasa),1/29/20,0,2020-01-29
Austria,1/29/20,0,2020-01-29
Papua New Guinea,1/29/20,0,2020-01-29
Senegal,1/29/20,0,2020-01-29
Qatar,1/29/20,0,2020-01-29
Chad,1/29/20,0,2020-01-29
Kuwait,1/29/20,0,2020-01-29
Chile,1/29/20,0,2020-01-29
Malta,1/29/20,0,2020-01-29
Azerbaijan,1/29/20,0,2020-01-29
Brazil,1/29/20,0,2020-01-29
Costa Rica,1/29/20,0,2020-01-29
Botswana,1/29/20,0,2020-01-29
Armenia,1/29/20,0,2020-01-29
Syria,1/29/20,0,2020-01-29
Gabon,1/29/20,0,2020-01-29
Italy,1/29/20,0,2020-01-29
Mongolia,1/29/20,0,2020-01-29
Romania,1/29/20,0,2020-01-29
Saudi Arabia,1/29/20,0,2020-01-29
Spain,1/29/20,0,2020-01-29
Fiji,1/29/20,0,2020-01-29
Bhutan,1/29/20,0,2020-01-29
Dominican Republic,1/29/20,0,2020-01-29
Central African Republic,1/29/20,0,2020-01-29
Israel,1/29/20,0,2020-01-29
North Macedonia,1/29/20,0,2020-01-29
Portugal,1/29/20,0,2020-01-29
Mauritania,1/29/20,0,2020-01-29
"Korea, South",1/29/20,4,2020-01-29
Ireland,1/29/20,0,2020-01-29
Diamond Princess,1/29/20,0,2020-01-29
Kenya,1/29/20,0,2020-01-29
Monaco,1/29/20,0,2020-01-29
Thailand,1/29/20,14,2020-01-29
Japan,1/29/20,7,2020-01-29
Sao Tome and Principe,1/29/20,0,2020-01-29
Moldova,1/29/20,0,2020-01-29
Iraq,1/29/20,0,2020-01-29
France,1/29/20,5,2020-01-29
Bolivia,1/29/20,0,2020-01-29
Uganda,1/29/20,0,2020-01-29
Mauritius,1/29/20,0,2020-01-29
Ethiopia,1/29/20,0,2020-01-29
Kazakhstan,1/29/20,0,2020-01-29
Trinidad and Tobago,1/29/20,0,2020-01-29
Vietnam,1/29/20,2,2020-01-29
Australia,1/29/20,6,2020-01-29
Kosovo,1/29/20,0,2020-01-29
Finland,1/29/20,1,2020-01-29
Seychelles,1/29/20,0,2020-01-29
United Arab Emirates,1/29/20,4,2020-01-29
Serbia,1/29/20,0,2020-01-29
Montenegro,1/29/20,0,2020-01-29
Switzerland,1/29/20,0,2020-01-29
Sri Lanka,1/29/20,1,2020-01-29
Djibouti,1/29/20,0,2020-01-29
Jamaica,1/29/20,0,2020-01-29
India,1/29/20,0,2020-01-29
Poland,1/29/20,0,2020-01-29
Cameroon,1/29/20,0,2020-01-29
Angola,1/29/20,0,2020-01-29
Zimbabwe,1/29/20,0,2020-01-29
West Bank and Gaza,1/29/20,0,2020-01-29
Eritrea,1/29/20,0,2020-01-29
Greece,1/29/20,0,2020-01-29
Oman,1/29/20,0,2020-01-29
Malawi,1/29/20,0,2020-01-29
Libya,1/29/20,0,2020-01-29
New Zealand,1/29/20,0,2020-01-29
Belarus,1/29/20,0,2020-01-29
Congo (Brazzaville),1/29/20,0,2020-01-29
Rwanda,1/29/20,0,2020-01-29
Slovenia,1/29/20,0,2020-01-29
Haiti,1/29/20,0,2020-01-29
Cyprus,1/29/20,0,2020-01-29
Holy See,1/29/20,0,2020-01-29
Liberia,1/29/20,0,2020-01-29
Lebanon,1/29/20,0,2020-01-29
Estonia,1/29/20,0,2020-01-29
Czechia,1/29/20,0,2020-01-29
Belgium,1/29/20,0,2020-01-29
Western Sahara,1/29/20,0,2020-01-29
Malaysia,1/29/20,7,2020-01-29
Honduras,1/29/20,0,2020-01-29
Taiwan*,1/29/20,8,2020-01-29
Egypt,1/29/20,0,2020-01-29
Netherlands,1/29/20,0,2020-01-29
Saint Vincent and the Grenadines,1/29/20,0,2020-01-29
Ghana,1/29/20,0,2020-01-29
Slovakia,1/29/20,0,2020-01-29
Burma,1/29/20,0,2020-01-29
Bahrain,1/29/20,0,2020-01-29
Turkey,1/29/20,0,2020-01-29
Germany,1/29/20,4,2020-01-29
Suriname,1/29/20,0,2020-01-29
Burundi,1/29/20,0,2020-01-29
Cabo Verde,1/29/20,0,2020-01-29
Grenada,1/29/20,0,2020-01-29
Guinea,1/29/20,0,2020-01-29
MS Zaandam,1/29/20,0,2020-01-29
Paraguay,1/29/20,0,2020-01-29
Uruguay,1/29/20,0,2020-01-29
Barbados,1/29/20,0,2020-01-29
Somalia,1/29/20,0,2020-01-29
Saint Kitts and Nevis,1/29/20,0,2020-01-29
Luxembourg,1/29/20,0,2020-01-29
Tanzania,1/29/20,0,2020-01-29
Guatemala,1/29/20,0,2020-01-29
Nigeria,1/29/20,0,2020-01-29
El Salvador,1/29/20,0,2020-01-29
Cambodia,1/29/20,1,2020-01-29
Niger,1/29/20,0,2020-01-29
Bangladesh,1/29/20,0,2020-01-29
Equatorial Guinea,1/29/20,0,2020-01-29
Saint Lucia,1/29/20,0,2020-01-29
Croatia,1/29/20,0,2020-01-29
Madagascar,1/29/20,0,2020-01-29
Liechtenstein,1/29/20,0,2020-01-29
Guyana,1/29/20,0,2020-01-29
Nicaragua,1/29/20,0,2020-01-29
Tunisia,1/29/20,0,2020-01-29
South Africa,1/29/20,0,2020-01-29
Sweden,1/29/20,0,2020-01-29
Guinea-Bissau,1/29/20,0,2020-01-29
Timor-Leste,1/29/20,0,2020-01-29
Andorra,1/29/20,0,2020-01-29
Lithuania,1/29/20,0,2020-01-29
Cuba,1/29/20,0,2020-01-29
Colombia,1/29/20,0,2020-01-29
Peru,1/29/20,0,2020-01-29
Uzbekistan,1/29/20,0,2020-01-29
Venezuela,1/29/20,0,2020-01-29
Belize,1/29/20,0,2020-01-29
Iceland,1/29/20,0,2020-01-29
Algeria,1/29/20,0,2020-01-29
Latvia,1/29/20,0,2020-01-29
Bulgaria,1/29/20,0,2020-01-29
Indonesia,1/29/20,0,2020-01-29
Georgia,1/29/20,0,2020-01-29
Togo,1/29/20,0,2020-01-29
Russia,1/29/20,0,2020-01-29
Singapore,1/29/20,7,2020-01-29
Mozambique,1/29/20,0,2020-01-29
US,1/29/20,5,2020-01-29
Eswatini,1/29/20,0,2020-01-29
Canada,1/29/20,2,2020-01-29
Namibia,1/29/20,0,2020-01-29
Maldives,1/29/20,0,2020-01-29
Laos,1/29/20,0,2020-01-29
San Marino,1/29/20,0,2020-01-29
Afghanistan,1/29/20,0,2020-01-29
Denmark,1/29/20,0,2020-01-29
Nepal,1/29/20,1,2020-01-29
Cote d'Ivoire,1/29/20,0,2020-01-29
Ecuador,1/29/20,0,2020-01-29
Bahamas,1/29/20,0,2020-01-29
Argentina,1/29/20,0,2020-01-29
South Sudan,1/29/20,0,2020-01-29
Antigua and Barbuda,1/29/20,0,2020-01-29
